"OEC ID";"HS ID";"Product Level";"Product Name";"Revision"
"6293971";"29.39.71";"HS6";"Cocaine, ecgonine, and metamfetamine derivatives (vegetal alkaloids)";"HS17"
"6293972";"29.39.72";"HS6";"Cocaine, ecgonine, and derivatives (vegetal alkaloids)";"HS22"
"6293979";"29.39.79";"HS6";"Vegetal alkaloids (excluding cocaine, ecgonine, and metamfetamine derivatives)";"HS17,HS22"
"6293980";"29.39.80";"HS6";"Natural or synthetic alkaloids, salts, and derivatives";"HS17,HS22"
"6293990";"29.39.90";"HS6";"Vegetable alkaloids nes, salts, ethers, esters in bul";"HS92,HS96"
"6293991";"29.39.91";"HS6";"Natural or synthetic alkaloids, salts, and derivatives (specific subheadings 2939.x)";"HS02,HS07,HS12"
"6293999";"29.39.99";"HS6";"Natural or synthetic alkaloids, salts, and derivatives (heading 2939)";"HS02,HS07,HS12"
"62940";"29.40";"HS4";"Chemically Pure Sugars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294000";"29.40.00";"HS6";"Sugars, chem pure, their ethers, esters, salts in bul";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"62941";"29.41";"HS4";"Antibiotics";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294110";"29.41.10";"HS6";"Penicillins, derivatives, in bulk, salts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294120";"29.41.20";"HS6";"Streptomycins, derivatives, in bulk, salts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294130";"29.41.30";"HS6";"Tetracyclines, derivatives, in bulk, salts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294140";"29.41.40";"HS6";"Chloramphenicol, derivatives, in bulk, salts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294150";"29.41.50";"HS6";"Erythromycin, derivatives, in bulk, salts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294190";"29.41.90";"HS6";"Antibiotics nes, in bulk";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"62942";"29.42";"HS4";"Other Organic Compounds";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6294200";"29.42.00";"HS6";"Organic compounds, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"630";"30";"HS2";"Pharmaceutical products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63001";"30.01";"HS4";"Glands and Other Organs";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300110";"30.01.10";"HS6";"Glands and other organs, dried, for therapeutic uses";"HS92,HS96,HS02"
"6300120";"30.01.20";"HS6";"Extracts of glands etc. for therapeutic use";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300190";"30.01.90";"HS6";"Heparin, salts, for therapeutic use";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63002";"30.02";"HS4";"Vaccines, blood, antisera, toxins and cultures";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300210";"30.02.10";"HS6";"Antisera and other blood fractions";"HS92,HS96,HS02,HS07,HS12"
"6300211";"30.02.11";"HS6";"Malaria diagnostic test kits";"HS17"
"6300212";"30.02.12";"HS6";"Antisera and other blood fractions";"HS17,HS22"
"6300213";"30.02.13";"HS6";"Unmixed Immunological Products (Non-Retail)";"HS17,HS22"
"6300214";"30.02.14";"HS6";"Immunological Products in Retail Packaging";"HS17,HS22"
"6300215";"30.02.15";"HS6";"Immunological Products Packings for Retail Sale";"HS17,HS22"
"6300219";"30.02.19";"HS6";"Immunological Products & Other Blood Fractions (3002.1)";"HS17"
"6300220";"30.02.20";"HS6";"Vaccines, human use";"HS92,HS96,HS02,HS07,HS12,HS17"
"6300230";"30.02.30";"HS6";"Vaccines: for veterinary medicine";"HS96,HS02,HS07,HS12,HS17"
"6300231";"30.02.31";"HS6";"Vaccines, foot and mouth disease, veterinary use";"HS92"
"6300239";"30.02.39";"HS6";"Vaccines, veterinary use, except foot and mouth";"HS92"
"6300241";"30.02.41";"HS6";"Human vaccines and similar products";"HS22"
"6300242";"30.02.42";"HS6";"Veterinary vaccines and similar products";"HS22"
"6300249";"30.02.49";"HS6";"Toxins and micro-organism products";"HS22"
"6300251";"30.02.51";"HS6";"Cell therapy products";"HS22"
"6300259";"30.02.59";"HS6";"Other cell cultures";"HS22"
"6300290";"30.02.90";"HS6";"Blood, toxins, cultures, medical use, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63003";"30.03";"HS4";"Unpackaged Medicaments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300310";"30.03.10";"HS6";"Penicillins or streptomycins and derivatives, in bulk";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300320";"30.03.20";"HS6";"Antibiotics nes, formulated, in bulk";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300331";"30.03.31";"HS6";"Insulin, formulated, in bulk";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300339";"30.03.39";"HS6";"Hormones nes, no antibiotics, bulk, not contraceptive";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300340";"30.03.40";"HS6";"Alkaloid derivatives (excluding antibiotics and hormones, in bulk)";"HS92,HS96,HS02,HS07,HS12"
"6300341";"30.03.41";"HS6";"Medicaments; containing alkaloids or their derivatives, containing ephedrine or its salts, not packaged for retail sale";"HS17,HS22"
"6300342";"30.03.42";"HS6";"Medicaments; containing alkaloids or their derivatives, containing pseudoephedrine or its salts, not packaged for retail sale";"HS17,HS22"
"6300343";"30.03.43";"HS6";"Medicaments; containing alkaloids or their derivatives, containing norephedrine or its salts, not packaged for retail sale";"HS17,HS22"
"6300349";"30.03.49";"HS6";"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine or norephedrine or their salts; not packaged for retail sale";"HS17,HS22"
"6300360";"30.03.60";"HS6";"Medicaments; containing antimalarial active principles, not packaged for retail sale";"HS17,HS22"
"6300390";"30.03.90";"HS6";"Medicaments nes, formulated, in bulk";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63004";"30.04";"HS4";"Packaged Medicaments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300410";"30.04.10";"HS6";"Penicillins and streptomycins, derivs, in dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300420";"30.04.20";"HS6";"Antibiotics nes, in dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300431";"30.04.31";"HS6";"Insulin, in dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300432";"30.04.32";"HS6";"Adrenal cortical hormones, in dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300439";"30.04.39";"HS6";"Hormones (Excl. Contraceptives) in Dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300440";"30.04.40";"HS6";"Alkaloid derivatives (excluding antibiotics and hormones, in dosage form)";"HS92,HS96,HS02,HS07,HS12"
"6300441";"30.04.41";"HS6";"Medicaments; containing alkaloids or their derivatives, containing ephedrine or its salts";"HS17,HS22"
"6300442";"30.04.42";"HS6";"Medicaments; containing alkaloids or their derivatives, containing pseudoephedrine or its salts";"HS17,HS22"
"6300443";"30.04.43";"HS6";"Medicaments; containing alkaloids or their derivatives, containing norephedrine or its salts";"HS17,HS22"
"6300449";"30.04.49";"HS6";"Medicaments with alkaloids (excluding ephedrine, pseudoephedrine, and norephedrine)";"HS17,HS22"
"6300450";"30.04.50";"HS6";"Vitamins, derivatives,in dosage";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300460";"30.04.60";"HS6";"Medicaments; containing antimalarial active principles ";"HS17,HS22"
"6300490";"30.04.90";"HS6";"Medicaments in Dosage (n.e.s.)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63005";"30.05";"HS4";"Bandages";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300510";"30.05.10";"HS6";"Medical dressings etc. having an adhesive layer";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300590";"30.05.90";"HS6";"Medical dressings etc except those with adhesive laye";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63006";"30.06";"HS4";"Special Pharmaceuticals";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300610";"30.06.10";"HS6";"Suture materials, sterile surgical and dental goods";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300620";"30.06.20";"HS6";"Blood-grouping reagents";"HS92,HS96,HS02,HS07,HS12,HS17"
"6300630";"30.06.30";"HS6";"Opacifying preparations, x-ray, diagnostic reagents";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300640";"30.06.40";"HS6";"Dental cements and other dental fillings, bone cement";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300650";"30.06.50";"HS6";"First-aid boxes and kits";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300660";"30.06.60";"HS6";"Contraceptive preps based on hormones or spermicides";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6300670";"30.06.70";"HS6";"Pharmaceutical goods";"HS02,HS07,HS12,HS17,HS22"
"6300680";"30.06.80";"HS6";"Waste pharmaceuticals";"HS02"
"6300691";"30.06.91";"HS6";"Pharmaceutical goods: appliances identifiable for ostomy use";"HS07,HS12,HS17,HS22"
"6300692";"30.06.92";"HS6";"Pharmaceutical goods: waste pharmaceuticals";"HS07,HS12,HS17,HS22"
"6300693";"30.06.93";"HS6";"Clinical trial kits";"HS22"
"631";"31";"HS2";"Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63101";"31.01";"HS4";"Animal or Vegetable Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310100";"31.01.00";"HS6";"Animal or vegetable fertilizers, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63102";"31.02";"HS4";"Nitrogenous Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310210";"31.02.10";"HS6";"Urea, including aqueous solution in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310221";"31.02.21";"HS6";"Ammonium sulphate, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310229";"31.02.29";"HS6";"Ammonium sulphate-nitrate mix, double salts, pack>10k";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310230";"31.02.30";"HS6";"Ammonium nitrate, including solution, in pack >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310240";"31.02.40";"HS6";"Ammonium nitrate limestone etc mixes, pack >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310250";"31.02.50";"HS6";"Sodium nitrate, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310260";"31.02.60";"HS6";"Calcium-ammonium nitrate mix, double salts pack >10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310270";"31.02.70";"HS6";"Calcium cyanamide in packs >10 kg";"HS92,HS96,HS02"
"6310280";"31.02.80";"HS6";"Urea-ammonium nitrate mixes in solution, pack >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310290";"31.02.90";"HS6";"Nitrogenous fertilizers, mixes, nes, pack >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63103";"31.03";"HS4";"Phosphatic Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310310";"31.03.10";"HS6";"Superphosphates, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12"
"6310311";"31.03.11";"HS6";"Fertilizers, mineral or chemical; phosphatic, superphosphates, weight >=35% of P2O5";"HS17,HS22"
"6310319";"31.03.19";"HS6";"Fertilizers, mineral or chemical; phosphatic, superphosphates,  weight >= 35%  of P2O5";"HS17,HS22"
"6310320";"31.03.20";"HS6";"Basic slag, in packs >10 kg";"HS92,HS96,HS02"
"6310390";"31.03.90";"HS6";"Phosphatic fertilizers, mixes, nes, pack >10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63104";"31.04";"HS4";"Potassic Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310410";"31.04.10";"HS6";"Carnallite, sylvite, crude potassium salts nes, >10kg";"HS92,HS96,HS02"
"6310420";"31.04.20";"HS6";"Potassium chloride, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310430";"31.04.30";"HS6";"Potassium sulphate, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310490";"31.04.90";"HS6";"Potassic fertilizers, mixes, nes, pack >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63105";"31.05";"HS4";"Mixed Mineral or Chemical Fertilizers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310510";"31.05.10";"HS6";"Fertilizer mixes in tablets etc or in packs <10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310520";"31.05.20";"HS6";"Nitrogen-phosphorus-potassium fertilizers, pack >10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310530";"31.05.30";"HS6";"Diammonium phosphate, in packs >10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310540";"31.05.40";"HS6";"Monoammonium phosphate & mix with diammonium, <=10 kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310551";"31.05.51";"HS6";"Fertilizers with nitrates and phosphates, nes, <=10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310559";"31.05.59";"HS6";"Fertilizers with nitrogen and phosphorus nes, <=10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310560";"31.05.60";"HS6";"Fertilizers containing phosphorus & potassium, <=10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6310590";"31.05.90";"HS6";"Fertilizers, mixes, others";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"632";"32";"HS2";"Paints, dyes, & varnishes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63201";"32.01";"HS4";"Vegetable Tanning Extracts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320110";"32.01.10";"HS6";"Quebracho tanning extract";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320120";"32.01.20";"HS6";"Wattle tanning extract";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320130";"32.01.30";"HS6";"Oak or chestnut tanning extract";"HS92"
"6320190";"32.01.90";"HS6";"Vegetable tanning extracts nes, tannins, salts, deriv";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63202";"32.02";"HS4";"Synthetic Tanning Extracts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320210";"32.02.10";"HS6";"Synthetic organic tanning substances";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320290";"32.02.90";"HS6";"Inorganic Tanning & Pre-Tanning Preparations";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63203";"32.03";"HS4";"Vegetable or Animal Dyes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320300";"32.03.00";"HS6";"Colouring matter of vegetable or animal origin";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63204";"32.04";"HS4";"Synthetic Coloring Matter";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320411";"32.04.11";"HS6";"Disperse dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320412";"32.04.12";"HS6";"Acid and mordant dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320413";"32.04.13";"HS6";"Basic dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320414";"32.04.14";"HS6";"Direct dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320415";"32.04.15";"HS6";"Vat dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320416";"32.04.16";"HS6";"Reactive dyes and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320417";"32.04.17";"HS6";"Synthetic organic pigments and preps based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320418";"32.04.18";"HS6";"Carotenoid dyes";"HS22"
"6320419";"32.04.19";"HS6";"Synthetic organic colouring matter nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320420";"32.04.20";"HS6";"Synthetic organic fluorescent brightening agents";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320490";"32.04.90";"HS6";"Synthetic organic products used as luminophores";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63205";"32.05";"HS4";"Lake Pigments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320500";"32.05.00";"HS6";"Colour lakes, preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63206";"32.06";"HS4";"Other Coloring Matter";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320610";"32.06.10";"HS6";"Pigments and preparations based on titanium dioxide";"HS92"
"6320611";"32.06.11";"HS6";"Titanium-based Coloring: Pigments with 80% or more titanium content";"HS96,HS02,HS07,HS12,HS17,HS22"
"6320619";"32.06.19";"HS6";"Titanium-based Coloring: Pigments with less than 80% titanium content";"HS96,HS02,HS07,HS12,HS17,HS22"
"6320620";"32.06.20";"HS6";"Pigments and preparations based on chromium compounds";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320630";"32.06.30";"HS6";"Pigments and preparations based on cadmium compounds";"HS92,HS96,HS02"
"6320641";"32.06.41";"HS6";"Ultramarine and preparations based thereon";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320642";"32.06.42";"HS6";"Pigments etc based on zinc sulphide, lithophone";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320643";"32.06.43";"HS6";"Pigments and preparations based on hexacyanoferrates";"HS92,HS96,HS02"
"6320649";"32.06.49";"HS6";"Inorganic Colouring Matter (NES, incl. Preparations)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320650";"32.06.50";"HS6";"Inorganic Products (Luminophores)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63207";"32.07";"HS4";"Prepared Pigments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320710";"32.07.10";"HS6";"Pigment, opacifier, colours etc for ceramics or glass";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320720";"32.07.20";"HS6";"Vitrifiable enamels, glazes etc for ceramics and glas";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320730";"32.07.30";"HS6";"Liquid lustres and similar preparations";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320740";"32.07.40";"HS6";"Glass frit and other glass (powder, granules, flakes)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63208";"32.08";"HS4";"Nonaqueous Paints";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320810";"32.08.10";"HS6";"Polyester based paints, varnishes, non-aqueous medium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320820";"32.08.20";"HS6";"Acrylic or vinyl polymer paint or varnish, non-aqueou";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320890";"32.08.90";"HS6";"Polymer based paint, varnish in non-aqueous medium ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63209";"32.09";"HS4";"Aqueous Paints";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320910";"32.09.10";"HS6";"Acrylic & vinyl polymer based paint, varnish, in wate";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"6320990";"32.09.90";"HS6";"Polymer based paints & varnishes nes, aqueous medium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"63210";"32.10";"HS4";"Other Paints";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
